Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Diabetes,Secondary care,E130,,"Other specified diabetes mellitus, with coma",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E130D,,"Other specified diabetes mellitus, with coma (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E131,,"Other specified diabetes mellitus, with ketoacidosis",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E132,,"Other specified diabetes mellitus, with renal complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E132D,,"Other specified diabetes mellitus, with renal complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E133,,"Other specified diabetes mellitus, with ophthalmic complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E133D,,"Other specified diabetes mellitus, with ophthalmic complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E134,,"Other specified diabetes mellitus, with neurological complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E134D,,"Other specified diabetes mellitus, with neurological complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E135,,"Other specified diabetes mellitus, with peripheral circulatory complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E136,,"Other specified diabetes mellitus, with other specified complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E137,,"Other specified diabetes mellitus, with multiple complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E138,,"Other specified diabetes mellitus, with unspecified complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E139,,"Other specified diabetes mellitus, without complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E139D,,"Other specified diabetes mellitus, without complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E14,,Unspecified diabetes mellitus,,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E14,,Unspecified diabetes mellitus,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E140,,"Unspecified diabetes mellitus, with coma",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E141,,"Unspecified diabetes mellitus, with ketoacidosis",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E142,,"Unspecified diabetes mellitus, with renal complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E142D,,"Unspecified diabetes mellitus, with renal complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E143,,"Unspecified diabetes mellitus, with ophthalmic complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E143D,,"Unspecified diabetes mellitus, with ophthalmic complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E144,,"Unspecified diabetes mellitus, with neurological complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E144D,,"Unspecified diabetes mellitus, with neurological complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E145,,"Unspecified diabetes mellitus, with peripheral circulatory complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E146,,"Unspecified diabetes mellitus, with other specified complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E146D,,"Unspecified diabetes mellitus, with other specified complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E147,,"Unspecified diabetes mellitus, with multiple complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E148,,"Unspecified diabetes mellitus, with unspecified complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E149,,"Unspecified diabetes mellitus, without complications",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,E149D,,"Unspecified diabetes mellitus, without complications (subsequent encounter)",,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F171100,,Autonomic neuropathy due to diabetes,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F345000,,Diabetic mononeuritis multiplex,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F35z000,,Diabetic mononeuritis NOS,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372.00,,Polyneuropathy in diabetes,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372.11,,Diabetic polyneuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372.12,,Diabetic neuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372000,,Acute painful diabetic neuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372100,,Chronic painful diabetic neuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F372200,,Asymptomatic diabetic neuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F381300,,Myasthenic syndrome due to diabetic amyotrophy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F381311,,Diabetic amyotrophy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F3y0.00,,Diabetic mononeuropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420.00,1323,Diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420.00,,Diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420000,7069,Background diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420000,,Background diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420100,3286,Proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420100,,Proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420200,2986,Preproliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420200,,Preproliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420300,10099,Advanced diabetic maculopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420300,,Advanced diabetic maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420400,3837,Diabetic maculopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420400,,Diabetic maculopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420500,47584,Advanced diabetic retinal disease,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420500,,Advanced diabetic retinal disease,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420600,10755,Non proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420600,,Non proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420700,30477,High risk proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420700,,High risk proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420800,65463,High risk non proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420800,,High risk non proliferative diabetic retinopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F420z00,11626,Diabetic retinopathy NOS,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F420z00,,Diabetic retinopathy NOS,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F440700,17313,Diabetic iritis,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F440700,,Diabetic iritis,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,F464000,10659,Diabetic cataract,Diagnosis of diabetic ophthalmic complications,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,F464000,,Diabetic cataract,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Secondary care,G590,,Diabetic mononeuropathy,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,G632,,Diabetic polyneuropathy,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,G73y000,,Diabetic peripheral angiopathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Secondary care,H280,,Diabetic cataract,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,H360,,Diabetic retinopathy,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,K01x100,,Nephrotic syndrome in diabetes mellitus,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,Kyu0300,,[X]Glomerular disorders in diabetes mellitus,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L0010AI,,SEEN IN DIABETIC CLINIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L0010EI,,REFERRED TO DIABETIC CLINIC,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L180500,,Pre-existing diabetes mellitus; insulin-dependent,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L180500,,Pre-existing diabetes mellitus; insulin-dependent,Pre-existing diabetes mellitus; insulin-dependent,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,L180600,,Pre-existing diabetes mellitus; non-insulin-dependent,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L180600,,Pre-existing diabetes mellitus; non-insulin-dependent,Pre-existing diabetes mellitus; non-insulin-dependent,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,L180X00,,Pre-existing diabetes mellitus; unspecified,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L180X00,,Pre-existing diabetes mellitus; unspecified,Pre-existing diabetes mellitus; unspecified,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,L2500GC,,DIABETES - GOOD CONTROL,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L2500PC,,DIABETES - POOR CONTROL,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,L2501CU,,DIABETES CHECK UP,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M037200,,Cellulitis in diabetic foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Secondary care,M142,,Diabetic arthropathy,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,M271000,,Ischaemic ulcer diabetic foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M271100,,Neuropathic diabetic ulcer - foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,M271200,,Mixed diabetic ulcer - foot,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030000,,Diabetic cheiroarthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030011,,Diabetic cheiropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Primary care,N030100,,Diabetic Charcot arthropathy,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
Disease,Diabetes,Secondary care,N083,,Glomerular disorders in diabetes mellitus,Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,O240,,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent",Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,O241,,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent",Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,O242,,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus,Secondary diabetes,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Secondary care,O243,,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified",Diabetes not otherwise specified,https://portal.caliberresearch.org/disease-or-syndrome
Disease,Diabetes,Primary care,R054200,,[D]Gangrene of toe in diabetic,Diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/22/
